,state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,date_local,time_local,date_gmt,time_gmt,sample_measurement,units_of_measure,units_of_measure_code,sample_duration,sample_duration_code,sample_frequency,detection_limit,uncertainty,qualifier,method_type,method,method_code,state,county,date_of_last_change,cbsa_code
261,53,033,1003,42101,1,47.61621,-122.200956,WGS84,Carbon monoxide,1995-05-15,01:00,1995-05-15,09:00,0.9,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
262,53,033,1003,42101,1,47.61621,-122.200956,WGS84,Carbon monoxide,1995-05-15,00:00,1995-05-15,08:00,0.9,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
263,53,033,0051,42101,1,47.603988,-122.329293,WGS84,Carbon monoxide,1995-05-15,23:00,1995-05-16,07:00,0.7,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
264,53,033,0051,42101,1,47.603988,-122.329293,WGS84,Carbon monoxide,1995-05-15,22:00,1995-05-16,06:00,1.2,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
265,53,033,0051,42101,1,47.603988,-122.329293,WGS84,Carbon monoxide,1995-05-15,21:00,1995-05-16,05:00,1.8,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
266,53,033,0051,42101,1,47.603988,-122.329293,WGS84,Carbon monoxide,1995-05-15,20:00,1995-05-16,04:00,1.3,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
267,53,033,0051,42101,1,47.603988,-122.329293,WGS84,Carbon monoxide,1995-05-15,19:00,1995-05-16,03:00,1.6,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
268,53,033,0051,42101,1,47.603988,-122.329293,WGS84,Carbon monoxide,1995-05-15,18:00,1995-05-16,02:00,1.6,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
269,53,033,0051,42101,1,47.603988,-122.329293,WGS84,Carbon monoxide,1995-05-15,17:00,1995-05-16,01:00,1.8,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
270,53,033,0051,42101,1,47.603988,-122.329293,WGS84,Carbon monoxide,1995-05-15,16:00,1995-05-16,00:00,3.0,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
271,53,033,0051,42101,1,47.603988,-122.329293,WGS84,Carbon monoxide,1995-05-15,15:00,1995-05-15,23:00,3.3,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
272,53,033,0051,42101,1,47.603988,-122.329293,WGS84,Carbon monoxide,1995-05-15,14:00,1995-05-15,22:00,2.9,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
273,53,033,0051,42101,1,47.603988,-122.329293,WGS84,Carbon monoxide,1995-05-15,13:00,1995-05-15,21:00,2.5,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
274,53,033,0051,42101,1,47.603988,-122.329293,WGS84,Carbon monoxide,1995-05-15,12:00,1995-05-15,20:00,2.4,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
275,53,033,0051,42101,1,47.603988,-122.329293,WGS84,Carbon monoxide,1995-05-15,11:00,1995-05-15,19:00,2.5,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
276,53,033,0051,42101,1,47.603988,-122.329293,WGS84,Carbon monoxide,1995-05-15,10:00,1995-05-15,18:00,2.4,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
277,53,033,0051,42101,1,47.603988,-122.329293,WGS84,Carbon monoxide,1995-05-15,09:00,1995-05-15,17:00,2.2,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
278,53,033,0051,42101,1,47.603988,-122.329293,WGS84,Carbon monoxide,1995-05-15,08:00,1995-05-15,16:00,1.9,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
279,53,033,0051,42101,1,47.603988,-122.329293,WGS84,Carbon monoxide,1995-05-15,07:00,1995-05-15,15:00,2.3,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
280,53,033,0051,42101,1,47.603988,-122.329293,WGS84,Carbon monoxide,1995-05-15,06:00,1995-05-15,14:00,2.7,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
281,53,033,0051,42101,1,47.603988,-122.329293,WGS84,Carbon monoxide,1995-05-15,05:00,1995-05-15,13:00,2.1,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
282,53,033,0051,42101,1,47.603988,-122.329293,WGS84,Carbon monoxide,1995-05-15,04:00,1995-05-15,12:00,1.1,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
283,53,033,0051,42101,1,47.603988,-122.329293,WGS84,Carbon monoxide,1995-05-15,03:00,1995-05-15,11:00,0.9,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
284,53,033,0051,42101,1,47.603988,-122.329293,WGS84,Carbon monoxide,1995-05-15,02:00,1995-05-15,10:00,0.9,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
285,53,033,0051,42101,1,47.603988,-122.329293,WGS84,Carbon monoxide,1995-05-15,01:00,1995-05-15,09:00,1.0,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
286,53,033,0051,42101,1,47.603988,-122.329293,WGS84,Carbon monoxide,1995-05-15,00:00,1995-05-15,08:00,0.9,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
287,53,063,0040,42101,1,47.669336,-117.396324,WGS84,Carbon monoxide,1995-05-15,23:00,1995-05-16,07:00,1.0,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
288,53,063,0040,42101,1,47.669336,-117.396324,WGS84,Carbon monoxide,1995-05-15,22:00,1995-05-16,06:00,1.2,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
289,53,063,0040,42101,1,47.669336,-117.396324,WGS84,Carbon monoxide,1995-05-15,21:00,1995-05-16,05:00,1.2,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
290,53,063,0040,42101,1,47.669336,-117.396324,WGS84,Carbon monoxide,1995-05-15,20:00,1995-05-16,04:00,1.6,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
291,53,063,0040,42101,1,47.669336,-117.396324,WGS84,Carbon monoxide,1995-05-15,19:00,1995-05-16,03:00,1.4,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
292,53,063,0040,42101,1,47.669336,-117.396324,WGS84,Carbon monoxide,1995-05-15,18:00,1995-05-16,02:00,1.6,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
293,53,063,0040,42101,1,47.669336,-117.396324,WGS84,Carbon monoxide,1995-05-15,17:00,1995-05-16,01:00,1.7,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
294,53,063,0040,42101,1,47.669336,-117.396324,WGS84,Carbon monoxide,1995-05-15,16:00,1995-05-16,00:00,2.7,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
295,53,063,0040,42101,1,47.669336,-117.396324,WGS84,Carbon monoxide,1995-05-15,15:00,1995-05-15,23:00,2.5,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
296,53,063,0040,42101,1,47.669336,-117.396324,WGS84,Carbon monoxide,1995-05-15,14:00,1995-05-15,22:00,2.4,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
297,53,063,0040,42101,1,47.669336,-117.396324,WGS84,Carbon monoxide,1995-05-15,13:00,1995-05-15,21:00,2.1,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
298,53,063,0040,42101,1,47.669336,-117.396324,WGS84,Carbon monoxide,1995-05-15,12:00,1995-05-15,20:00,1.7,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
299,53,063,0040,42101,1,47.669336,-117.396324,WGS84,Carbon monoxide,1995-05-15,11:00,1995-05-15,19:00,1.6,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
300,53,063,0040,42101,1,47.669336,-117.396324,WGS84,Carbon monoxide,1995-05-15,10:00,1995-05-15,18:00,2.3,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
301,53,063,0040,42101,1,47.669336,-117.396324,WGS84,Carbon monoxide,1995-05-15,09:00,1995-05-15,17:00,1.7,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
302,53,063,0040,42101,1,47.669336,-117.396324,WGS84,Carbon monoxide,1995-05-15,08:00,1995-05-15,16:00,2.5,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
303,53,063,0040,42101,1,47.669336,-117.396324,WGS84,Carbon monoxide,1995-05-15,07:00,1995-05-15,15:00,1.3,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
304,53,063,0040,42101,1,47.669336,-117.396324,WGS84,Carbon monoxide,1995-05-15,06:00,1995-05-15,14:00,2.4,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
305,53,063,0040,42101,1,47.669336,-117.396324,WGS84,Carbon monoxide,1995-05-15,05:00,1995-05-15,13:00,2.1,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
306,53,063,0040,42101,1,47.669336,-117.396324,WGS84,Carbon monoxide,1995-05-15,04:00,1995-05-15,12:00,0.5,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
307,53,063,0040,42101,1,47.669336,-117.396324,WGS84,Carbon monoxide,1995-05-15,03:00,1995-05-15,11:00,0.3,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
308,53,063,0040,42101,1,47.669336,-117.396324,WGS84,Carbon monoxide,1995-05-15,02:00,1995-05-15,10:00,0.3,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
309,53,063,0040,42101,1,47.669336,-117.396324,WGS84,Carbon monoxide,1995-05-15,01:00,1995-05-15,09:00,0.4,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
310,53,063,0040,42101,1,47.669336,-117.396324,WGS84,Carbon monoxide,1995-05-15,00:00,1995-05-15,08:00,0.5,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
311,53,061,0012,42101,1,47.97954,-122.201802,WGS84,Carbon monoxide,1995-05-15,23:00,1995-05-16,07:00,1.7,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Snohomish,,42660
312,53,061,0012,42101,1,47.97954,-122.201802,WGS84,Carbon monoxide,1995-05-15,22:00,1995-05-16,06:00,1.0,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Snohomish,,42660
313,53,061,0012,42101,1,47.97954,-122.201802,WGS84,Carbon monoxide,1995-05-15,21:00,1995-05-16,05:00,1.1,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Snohomish,,42660
314,53,061,0012,42101,1,47.97954,-122.201802,WGS84,Carbon monoxide,1995-05-15,20:00,1995-05-16,04:00,1.5,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Snohomish,,42660
315,53,061,0012,42101,1,47.97954,-122.201802,WGS84,Carbon monoxide,1995-05-15,19:00,1995-05-16,03:00,2.2,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Snohomish,,42660
316,53,061,0012,42101,1,47.97954,-122.201802,WGS84,Carbon monoxide,1995-05-15,18:00,1995-05-16,02:00,2.8,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Snohomish,,42660
317,53,061,0012,42101,1,47.97954,-122.201802,WGS84,Carbon monoxide,1995-05-15,17:00,1995-05-16,01:00,2.6,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Snohomish,,42660
318,53,061,0012,42101,1,47.97954,-122.201802,WGS84,Carbon monoxide,1995-05-15,16:00,1995-05-16,00:00,2.5,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Snohomish,,42660
319,53,061,0012,42101,1,47.97954,-122.201802,WGS84,Carbon monoxide,1995-05-15,15:00,1995-05-15,23:00,4.2,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Snohomish,,42660
320,53,061,0012,42101,1,47.97954,-122.201802,WGS84,Carbon monoxide,1995-05-15,14:00,1995-05-15,22:00,3.2,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Snohomish,,42660
321,53,061,0012,42101,1,47.97954,-122.201802,WGS84,Carbon monoxide,1995-05-15,13:00,1995-05-15,21:00,3.8,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Snohomish,,42660
322,53,061,0012,42101,1,47.97954,-122.201802,WGS84,Carbon monoxide,1995-05-15,12:00,1995-05-15,20:00,4.6,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Snohomish,,42660
323,53,061,0012,42101,1,47.97954,-122.201802,WGS84,Carbon monoxide,1995-05-15,11:00,1995-05-15,19:00,5.0,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Snohomish,,42660
324,53,061,0012,42101,1,47.97954,-122.201802,WGS84,Carbon monoxide,1995-05-15,10:00,1995-05-15,18:00,4.2,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Snohomish,,42660
325,53,061,0012,42101,1,47.97954,-122.201802,WGS84,Carbon monoxide,1995-05-15,09:00,1995-05-15,17:00,3.1,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Snohomish,,42660
326,53,061,0012,42101,1,47.97954,-122.201802,WGS84,Carbon monoxide,1995-05-15,08:00,1995-05-15,16:00,2.4,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Snohomish,,42660
327,53,061,0012,42101,1,47.97954,-122.201802,WGS84,Carbon monoxide,1995-05-15,07:00,1995-05-15,15:00,2.8,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Snohomish,,42660
328,53,061,0012,42101,1,47.97954,-122.201802,WGS84,Carbon monoxide,1995-05-15,06:00,1995-05-15,14:00,2.4,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Snohomish,,42660
329,53,061,0012,42101,1,47.97954,-122.201802,WGS84,Carbon monoxide,1995-05-15,05:00,1995-05-15,13:00,1.8,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Snohomish,,42660
330,53,061,0012,42101,1,47.97954,-122.201802,WGS84,Carbon monoxide,1995-05-15,04:00,1995-05-15,12:00,1.4,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Snohomish,,42660
331,53,061,0012,42101,1,47.97954,-122.201802,WGS84,Carbon monoxide,1995-05-15,03:00,1995-05-15,11:00,1.4,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Snohomish,,42660
332,53,061,0012,42101,1,47.97954,-122.201802,WGS84,Carbon monoxide,1995-05-15,02:00,1995-05-15,10:00,0.7,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Snohomish,,42660
333,53,061,0012,42101,1,47.97954,-122.201802,WGS84,Carbon monoxide,1995-05-15,01:00,1995-05-15,09:00,0.5,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Snohomish,,42660
334,53,061,0012,42101,1,47.97954,-122.201802,WGS84,Carbon monoxide,1995-05-15,00:00,1995-05-15,08:00,0.6,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Snohomish,,42660
335,53,033,0087,42101,2,47.661764,-122.314016,WGS84,Carbon monoxide,1995-05-15,23:00,1995-05-16,07:00,1.0,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
336,53,033,0087,42101,2,47.661764,-122.314016,WGS84,Carbon monoxide,1995-05-15,22:00,1995-05-16,06:00,1.7,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
337,53,033,0087,42101,2,47.661764,-122.314016,WGS84,Carbon monoxide,1995-05-15,21:00,1995-05-16,05:00,1.6,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
338,53,033,0087,42101,2,47.661764,-122.314016,WGS84,Carbon monoxide,1995-05-15,20:00,1995-05-16,04:00,1.9,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
339,53,033,0087,42101,2,47.661764,-122.314016,WGS84,Carbon monoxide,1995-05-15,19:00,1995-05-16,03:00,1.1,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
340,53,033,0087,42101,2,47.661764,-122.314016,WGS84,Carbon monoxide,1995-05-15,18:00,1995-05-16,02:00,1.4,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
341,53,033,0087,42101,2,47.661764,-122.314016,WGS84,Carbon monoxide,1995-05-15,17:00,1995-05-16,01:00,1.1,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
342,53,033,0087,42101,2,47.661764,-122.314016,WGS84,Carbon monoxide,1995-05-15,16:00,1995-05-16,00:00,1.2,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
343,53,033,0087,42101,2,47.661764,-122.314016,WGS84,Carbon monoxide,1995-05-15,15:00,1995-05-15,23:00,1.1,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
344,53,033,0087,42101,2,47.661764,-122.314016,WGS84,Carbon monoxide,1995-05-15,14:00,1995-05-15,22:00,1.2,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
345,53,033,0087,42101,2,47.661764,-122.314016,WGS84,Carbon monoxide,1995-05-15,13:00,1995-05-15,21:00,1.4,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
346,53,033,0087,42101,2,47.661764,-122.314016,WGS84,Carbon monoxide,1995-05-15,10:00,1995-05-15,18:00,1.0,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
347,53,033,0087,42101,2,47.661764,-122.314016,WGS84,Carbon monoxide,1995-05-15,09:00,1995-05-15,17:00,1.2,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
348,53,033,0087,42101,2,47.661764,-122.314016,WGS84,Carbon monoxide,1995-05-15,08:00,1995-05-15,16:00,1.4,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
349,53,033,0087,42101,2,47.661764,-122.314016,WGS84,Carbon monoxide,1995-05-15,07:00,1995-05-15,15:00,1.6,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
350,53,033,0087,42101,2,47.661764,-122.314016,WGS84,Carbon monoxide,1995-05-15,06:00,1995-05-15,14:00,1.5,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
351,53,033,0087,42101,2,47.661764,-122.314016,WGS84,Carbon monoxide,1995-05-15,05:00,1995-05-15,13:00,1.1,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
352,53,033,0087,42101,2,47.661764,-122.314016,WGS84,Carbon monoxide,1995-05-15,04:00,1995-05-15,12:00,1.0,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
353,53,033,0087,42101,2,47.661764,-122.314016,WGS84,Carbon monoxide,1995-05-15,03:00,1995-05-15,11:00,0.7,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
354,53,033,0087,42101,2,47.661764,-122.314016,WGS84,Carbon monoxide,1995-05-15,02:00,1995-05-15,10:00,0.6,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
355,53,033,0087,42101,2,47.661764,-122.314016,WGS84,Carbon monoxide,1995-05-15,01:00,1995-05-15,09:00,0.6,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
356,53,033,0087,42101,2,47.661764,-122.314016,WGS84,Carbon monoxide,1995-05-15,00:00,1995-05-15,08:00,0.9,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
357,53,053,0032,42101,1,47.248988,-122.437624,WGS84,Carbon monoxide,1995-05-15,23:00,1995-05-16,07:00,0.4,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Pierce,,42660
